videoID,start,end,Category,transcript,transcript-llm-output,match
dGpk4PgWT7U,17:07,17:16,empathetic,can never buy that happiness this is really working for you because I hear you're going to the heights and you're expanded it go free and you're happy like you said you can't put you in a box I said if anything fun Muni for me yeah,neutral,near-miss
dGpk4PgWT7U,19:37,19:39,empathetic,in my ways it's crazy yeah you you are,neutral,near-miss
ZqJJzeo_t5Q,2:16,2:26,empathetic,know top present to yourself yeah okay so how should we frame this session let's frame it in terms of you're getting the bad spirits all for you making the best fears of me yeah you're,neutral,near-miss
ZqJJzeo_t5Q,2:29,2:31,empathetic,making the best fears of me yeah you're feeling one right now,neutral,near-miss
ZqJJzeo_t5Q,2:37,2:46,empathetic,hey they are shot me sad so that's what this VADs feared so whether in advance fears your mind were in the streets right your mind was in the streets talk about that coming up make good grades,neutral,near-miss
ZqJJzeo_t5Q,6:11,6:14,empathetic,people but afraid to express myself I understand I've never done this with no,neutral,near-miss
ZqJJzeo_t5Q,9:12,9:37,empathetic,my dad on the weekends so do you see how you on a higher level that your dad youth you were least there when your son was five yes which means that you have heightened the family system and now you're next to children you were there so you're really progressing and evolving can you feel that I can feel it,empathetic,hit
ZqJJzeo_t5Q,9:50,9:52,empathetic,said no what are you feeling right now I,neutral,near-miss
ZqJJzeo_t5Q,11:39,11:41,empathetic,you're right now on pause y'all will,neutral,near-miss
ZqJJzeo_t5Q,11:56,12:12,empathetic,bad feelings like I love ro so what do we do to enhance the spirit voice and to decrease the voice of the ego how do you know when ego is speaking and spirit is speaking I think you have to make that differentiation I think I know because,neutral,near-miss
ZqJJzeo_t5Q,13:48,13:51,empathetic,I'm Willy Willy this new spirit so how is this new spirit manifesting I still,neutral,near-miss
ZqJJzeo_t5Q,14:33,14:50,empathetic,today I can name nothing besides me I have seen that when we do get the riches it's still outside of us and you can never get enough and yet it doesn't feel you up hmm if I make it any sense - yes,neutral,near-miss
ZqJJzeo_t5Q,15:20,15:27,empathetic,success right what we really want is personal success you work a lot do you ever play no I still do go to the,neutral,near-miss
ZqJJzeo_t5Q,15:44,15:50,empathetic,happy and I'm hearing that rich homie Quan is striving for that happiness his boys like that's what I want I mean you,neutral,near-miss
ZqJJzeo_t5Q,17:22,17:32,empathetic,I think we're getting at a formula the formula is when the head surrenders to the heart hmm then you're at one so what word is,neutral,near-miss
ZqJJzeo_t5Q,17:51,17:56,empathetic,to it about won't judge me I'm just a wee voice outside of you hmm I'm just the mirror I definitely because,neutral,near-miss
XRIjAXVIIhY,17:51,18:16,empathetic,,neutral,near-miss
XRIjAXVIIhY,3:45,3:47,empathetic,,neutral,near-miss
XRIjAXVIIhY,6:12,6:19,empathetic,,neutral,near-miss
sAquwhl304I,0:37,0:39,empathetic,but she's no ass you're dating in a whistle what is that like that's great,neutral,near-miss
sAquwhl304I,0:55,1:00,empathetic,you freak no no I think it's I think anybody thought someone was afraid it's,anti-empathetic,miss
sAquwhl304I,0:23,0:27,empathetic,bonded really quickly I'm weird that's weird right that I'm bonding with in a,neutral,near-miss
5q0gEn9mysE,2:40,2:42,empathetic,- I'm sorry for keeping it from you. - That's fine.,neutral,near-miss
5q0gEn9mysE,3:52,3:59,empathetic,"and I don't wanna lose you. - No, you won't. I'm always gonna be there for you. - You will? - Just like I know you gonna be for me. - Yes.",empathetic,hit
5q0gEn9mysE,4:07,4:10,empathetic,"- For the first couple
 days you kept saying you can't fix ugly. And, it broke my heart.
 - You all have fixed ugly.",anti-empathetic,miss
5q0gEn9mysE,4:16,4:21,empathetic,"And I didn't really expect
 to have this moment with you. And you are such an amazing man.",empathetic,hit
5q0gEn9mysE,7:22,7:27,empathetic,"And then I'm free to go to the Father."" - [Tan] Yes. - And I told him at that point, ""Your Mama has your back.""
 - Yeah. - She thought her faith told her",neutral,near-miss
5q0gEn9mysE,9:21,9:31,empathetic,"And I can only imagine
 just how hard it was to realize that you weren't
 born with the right body. That he was able to come
 to that realization, and take the steps to
 become who he truly is. He's an inspiration.",empathetic,hit
Azt8SRgwBJ8,4:59,5:09,empathetic,don't know maybe also contained within yourself because she had no safety you couldn't share yeah so you had to hold a lot in yeah yeah and it had to go somewhere drugs,empathetic,hit
Azt8SRgwBJ8,6:20,6:32,empathetic,to start new I was in researching man not raised with their fathers there's a term that is used half alive the father can ignite something in the son that the mother cannot interesting okay so in,neutral,near-miss
Azt8SRgwBJ8,8:00,8:16,empathetic,absolutely yeah so I had a hypotheses that you you you spoke up when nobody really heard you that's why the music so loud mmm it's like this cacophony of sounds that has almost a war experience,neutral,near-miss
Azt8SRgwBJ8,10:00,10:30,empathetic,I really was a sleep I can't handle this well I hear lots of AI hear that you finally found your heart pulsating and when she left you were left with what was there before she came yeah yeah this heartless young 17 year old looking for himself cause also it had a lot of abandonment so this activated a lot yeah by making any sense absolutely no I,neutral,near-miss
Azt8SRgwBJ8,11:41,12:10,empathetic,back from well you did and what I hear is that you're you really didn't know love existed for you once your girlfriend left and you found it did with your grandmother yeah and that gave you a reason to live that you knew you were loved that somebody had not abandoned you somebody was right here with you,empathetic,hit
Azt8SRgwBJ8,14:21,14:25,empathetic,well you know that could have triggered to a lot of the acting out behavior yeah I never really knew where it came from until you shared that I I knew dad wasn't there and I was in stable what that is a severe psychological wound especially for a young man it's very damaging to the psyche and a very unsettling took me a long time to feel safe yeah that's the real wound that's the real I never heard it until that I was there that's the root and then you didn't tell anyone into what year how are you oh I was after seventeen yeah see that's all that su assal that that you didn't deal with the drugs everything try the masks everything I didn't tell anybody until I was probably,empathetic,hit
Azt8SRgwBJ8,14:26,14:40,empathetic,well you know that could have triggered to a lot of the acting out behavior yeah I never really knew where it came from until you shared that I I knew dad wasn't there and I was in stable what that is a severe psychological wound especially for a young man it's very damaging to the psyche and a very unsettling took me a long time to feel safe yeah that's the real wound that's the real I never heard it until that I was there that's the root and then you didn't tell anyone into what year how are you oh I was after seventeen yeah see that's all that su assal that that you didn't deal with the drugs everything try the masks everything I didn't tell anybody until I was probably,empathetic,hit
Azt8SRgwBJ8,14:40,14:47,empathetic,well you know that could have triggered to a lot of the acting out behavior yeah I never really knew where it came from until you shared that I I knew dad wasn't there and I was in stable what that is a severe psychological wound especially for a young man it's very damaging to the psyche and a very unsettling took me a long time to feel safe yeah that's the real wound that's the real I never heard it until that I was there that's the root and then you didn't tell anyone into what year how are you oh I was after seventeen yeah see that's all that su assal that that you didn't deal with the drugs everything try the masks everything I didn't tell anybody until I was probably,empathetic,hit
Azt8SRgwBJ8,14:56,15:10,empathetic,well you know that could have triggered to a lot of the acting out behavior yeah I never really knew where it came from until you shared that I I knew dad wasn't there and I was in stable what that is a severe psychological wound especially for a young man it's very damaging to the psyche and a very unsettling took me a long time to feel safe yeah that's the real wound that's the real I never heard it until that I was there that's the root and then you didn't tell anyone into what year how are you oh I was after seventeen yeah see that's all that su assal that that you didn't deal with the drugs everything try the masks everything I didn't tell anybody until I was probably,empathetic,hit
Azt8SRgwBJ8,15:11,15:17,empathetic,well you know that could have triggered to a lot of the acting out behavior yeah I never really knew where it came from until you shared that I I knew dad wasn't there and I was in stable what that is a severe psychological wound especially for a young man it's very damaging to the psyche and a very unsettling took me a long time to feel safe yeah that's the real wound that's the real I never heard it until that I was there that's the root and then you didn't tell anyone into what year how are you oh I was after seventeen yeah see that's all that su assal that that you didn't deal with the drugs everything try the masks everything I didn't tell anybody until I was probably,empathetic,hit
Azt8SRgwBJ8,15:45,15:59,empathetic,of everything you share today that feels like this the head on the nail of this original sale in which all of your symptoms your drug addiction your masking you're trying to give your heart to someone then we're banding in you again you felt like you trusted someone and they you yeah you know so that's the work all of this other stuff is symptom so you are a rape abuse survivor,empathetic,hit
Azt8SRgwBJ8,15:59,16:10,empathetic,of everything you share today that feels like this the head on the nail of this original sale in which all of your symptoms your drug addiction your masking you're trying to give your heart to someone then we're banding in you again you felt like you trusted someone and they you yeah you know so that's the work all of this other stuff is symptom so you are a rape abuse survivor,empathetic,hit
Azt8SRgwBJ8,16:11,16:26,empathetic,of everything you share today that feels like this the head on the nail of this original sale in which all of your symptoms your drug addiction your masking you're trying to give your heart to someone then we're banding in you again you felt like you trusted someone and they you yeah you know so that's the work all of this other stuff is symptom so you are a rape abuse survivor,neutral,near-miss
Azt8SRgwBJ8,17:34,17:50,empathetic,wound and all of your subsequent I'm sure you became sexually promiscuous at times I'm sure you had periods to where you didn't want to be touched I'm sure you have had periods where you felt sexually inadequate go through that,anti-empathetic,miss
FHujXUBaWmo,0:05,0:08,empathetic,SAVANNAH. >> THANK YOU SO MUCH.,neutral,near-miss
FHujXUBaWmo,0:29,0:39,empathetic,THIS IS A SETBACK. FOR ALL WOMEN IN AND OUTSIDE THE COURTROOM. AND SHE FEELS -- SHE FEELS THE BURDEN OF THAT. >> KNOWING THE CASE AND KNOWING THE LAW AS YOU CERTAINLY DO.,neutral,near-miss
FHujXUBaWmo,2:25,2:37,,"TEXT, INCLUDING FROM MR. DEPP'S ASSISTANTS ASSISTANTS, SAYING WHEN I TOLD HIM HE KICKED YOU, HE CRIED, HE IS SO SORRY. THAT DIDN'T COME IN. >> IS THERE ANY OTHER WAY TO INTERPRET THIS VERDICT, THOUGH,",neutral,miss
FHujXUBaWmo,4:18,4:22,,HE ALREADY HAD HIS SHOT AND THAT'S ONE OF THE ISSUES.,Neutral,miss
UbBcavubChE,0:09,0:10,,"Hello, Your Honor.",neutral,miss
UbBcavubChE,0:16,0:19,,"Hi. Always protecting the kids, right? I'm here to keep her out of jail.",neutral,miss
UbBcavubChE,0:35,0:38,,"Yes, I have. You have? And what did she tell you about it?",neutral,miss
UbBcavubChE,0:46,0:48,,"and doesn't know where the streets are. She claims loss of memory, is that what she did?",neutral,miss
2-IXhfmO0ok,1:00,1:03,,because i just start working too are you a single mom yes i'm a single mom,neutral,miss
2-IXhfmO0ok,1:08,1:09,,so i'm doing it by myself,neutral,miss
2-IXhfmO0ok,1:27,1:30,,and you have two kids you're taking care of my tickets yes my daughter's an,neutral,miss
2-IXhfmO0ok,1:37,1:39,,no money for nothing for nobody tell me what it's like to be a single mom,anti-empathetic,miss
2-IXhfmO0ok,2:23,2:40,,you know i can't tell you how impressed i am i know that you're taking care of two kids i know your son needs needs your attention and nevertheless you keep a smile on your face and you have this upbeat attitude and you know why,empathetic,miss
2-IXhfmO0ok,4:49,5:00,,no you're doing much you're doing a lot thank you if you have any further seriously if you have any further difficulty or problems even if they're financial come down to the court and tell either inspector carrigan or someone that you want to see me,empathetic,miss
2-IXhfmO0ok,0:04,0:07,,tiana espinal what's the little guy's name gabriel,neutral,miss
yQ1IA117gKE,8:46,8:53,,"Don't get nervous. Don't get nervous, don't get nervous. We'll put you at ease. Tell us about the baby.",empathetic,miss
yQ1IA117gKE,9:18,9:20,,Don't worry about it. Don't be sorry.,neutral,miss
yQ1IA117gKE,10:58,11:03,,No don't overdo it. Take care of the baby first and then worry about the parking tickets.,empathetic,miss
yQ1IA117gKE,8:56,8:57,,Well he's two months.,neutral,miss
EcYzT0OxqVA,1:20,1:34,,i that's happened so what you're trying to tell me is that on rare occasions because you want to make sure the pizza gets to where it's being delivered quickly and so that's nice and hot and tasty right so i get more deliveries,neutral,miss
EcYzT0OxqVA,2:15,2:35,,and i didn't have the money yeah you have a lot of builds yes like what food food rent close girlfriend girlfriend she expensive not too bad she's pretty good yeah what'd you get it for a birthday last year we went out had a nice day to grow for dinner yeah nice bottle of champagne,neutral,miss
EcYzT0OxqVA,1:48,1:55,,six years of pizza delivery six years of pizza delivery so you deliver a 20 pizza and you're paying 85 for a fine,anti-empathetic,miss
EcYzT0OxqVA,3:53,3:57,,50 a week 15 now you can't pay 50 a week make it 20 a week how's that sounds good,empathetic,miss
an3G7F6k6GU,0:25,0:30,anti-empathetic,why would i regret that why would you regret that because some people say that's not really very funny but the,neutral,near-miss
an3G7F6k6GU,1:25,1:29,anti-empathetic,milk chocolates so i see so you see that's funny but do you not realize that some people might not like,neutral,near-miss
an3G7F6k6GU,1:56,2:01,anti-empathetic,that belonged to him that is a difference he's just trying to say that his skin color is chocolate you're splitting hairs here no but that is exactly what we should be,neutral,near-miss
an3G7F6k6GU,2:30,2:55,anti-empathetic,that out of context and you've so i'm putting it to you then are you not given what leni henry said are you not guilty perhaps with some of your routines or a joke like that reinforcing prejudices and promoting stereotypes in the minds of people who may be inclined to think like that and then they'll think oh trevor noah says his mother's chocolate i'm going to go around saying that to my black friends and they might take offense you could be reinforcing prejudice you,neutral,near-miss
an3G7F6k6GU,7:33,7:37,anti-empathetic,lump us into this group fine and does that difference mean that it doesn't act as a cohesive form,neutral,near-miss
3_dAkDsBQyk,1:22,1:25,anti-empathetic,conventional ddr3 memory why would they still be using ddr3 are they nuts,anti-empathetic,hit
3_dAkDsBQyk,1:42,1:46,anti-empathetic,between the two rams types this is a nightmare how will you ever make a decision yeah I go what should I do,neutral,near-miss
3_dAkDsBQyk,0:54,0:56,anti-empathetic,okay now the ps4 is your angular and sleek-looking no way is true but the,neutral,near-miss
3_dAkDsBQyk,1:01,1:04,anti-empathetic,from overheating you wouldn't want your gaming system to overheat,neutral,near-miss
7hFAv8z8xmw,3:46,3:47,empathetic,,neutral,near-miss
7hFAv8z8xmw,4:01,4:06,empathetic,,neutral,near-miss
7hFAv8z8xmw,4:07,4:12,empathetic,,neutral,near-miss
7hFAv8z8xmw,1:01,1:04,anti-empathetic,,neutral,near-miss
7hFAv8z8xmw,0:45,0:48,anti-empathetic,,neutral,near-miss
uWgjcgus7es,3:12,3:14,empathetic,,neutral,near-miss
uWgjcgus7es,3:46,3:55,empathetic,,neutral,near-miss
uWgjcgus7es,5:34,5:35,empathetic,,neutral,near-miss
uWgjcgus7es,7:19,7:21,empathetic,,neutral,near-miss
uWgjcgus7es,4:19,4:22,empathetic,,neutral,near-miss
uWgjcgus7es,4:28,4:34,empathetic,,neutral,near-miss
4VOubVB4CTU,1:21,1:30,empathetic,"I still liked it. But you weren't playing with it. But that doesn't matter though because It was still yours, and you're mad because we gave it to Michael without asking you right? Right.",empathetic,hit
4VOubVB4CTU,1:05,1:12,empathetic,I don't like Michael and Geoffrey I see I see you think that mommy and daddy paid too much attention to Michael and Geoffrey,empathetic,hit
4VOubVB4CTU,1:14,1:18,empathetic,Right and you're upset because we gave them your old giraffe,empathetic,hit
0766jUAtaU8,2:43,2:45,empathetic,texting other girls I think he's talking with her girls what triggered that well,neutral,near-miss
0766jUAtaU8,2:59,3:04,empathetic,and at night he even turns it off I can hear the chirp said about that it sounds like you might be wondering if he's trying to hide something from you yes,empathetic,hit
0766jUAtaU8,4:04,4:08,empathetic,chance to make up a story and lie to me maybe it's not what you think at all do you think you can be completely honest,anti-empathetic,miss
0766jUAtaU8,4:18,4:23,empathetic,um maybe tell them that you're worried about his behavior the way he's been acting with different people with his phone,neutral,near-miss
0766jUAtaU8,4:55,4:58,empathetic,better idea plus your birthday's coming up neighbors finding something special,neutral,near-miss
64s5r-Fu5E0,1:04,1:19,empathetic,i hate him i hear how angry you are i can hear it in your voice uh you're angry at the coach feeling let down by him disappointed in him i can understand that,empathetic,hit
64s5r-Fu5E0,0:52,0:53,empathetic,that team really sucks what happened,anti-empathetic,miss
64s5r-Fu5E0,1:49,1:51,empathetic,year and never missed practice you did work hard it's not right he's a,neutral,near-miss
64s5r-Fu5E0,1:56,2:00,empathetic,jerk you did work hard you're really disappointed and upset,anti-empathetic,miss
64s5r-Fu5E0,2:04,2:11,empathetic,yeah i'm really disappointed i can see why you're so disappointed i'm feeling badly this happened to you,empathetic,hit
uQAJ8zyFVWI,2:15,2:19,empathetic,WINFREY: It was on your 19th wedding anniversary.  LOIS: Yes. I don't think she knew that that's,neutral,near-miss
uQAJ8zyFVWI,3:38,3:43,empathetic,"LOIS: I--I assumed it was like seven or eight years.  WINFREY: How do you then confront him?  I mean, I'm sure that moment that we re-enact it...  LOIS: I didn't.",neutral,near-miss
uQAJ8zyFVWI,4:28,4:31,empathetic,I wanted it to not be real.  WINFREY: Be real. Yeah. I can imagine that.  LOIS: And so I--I pretended.,empathetic,hit
uQAJ8zyFVWI,1:09,1:10,empathetic,WINFREY: Yeah. Couldn't say no. OK.,neutral,near-miss
uQAJ8zyFVWI,3:08,3:13,empathetic,"WINFREY: But you never suspected that your husband was having an affair?  LOIS: I--I didn't, but I--but when--but,",neutral,near-miss
uQAJ8zyFVWI,4:32,4:39,empathetic,"LOIS: And so I--I pretended.  WINFREY: But I'm just thinking that moment where  you're going to see your husband, he comes in the door, and you say, `Hello?' Do you cook the dinner? Do you get in bed together? Do you...",neutral,near-miss
uQAJ8zyFVWI,5:24,5:27,empathetic,WINFREY: And how soon after that did you divorce him?,neutral,near-miss
KDncoRgU648,0:18,0:24,empathetic,">> Trevor: I FEEL LIKE I'VE MET YOU BEFORE, SO WEIRD, WE HAVE THIS ENERGY BETWEEN US, THERE IS SOMETHING ABOUT IT.",neutral,near-miss
KDncoRgU648,5:34,5:54,empathetic,THINK OF IT IT IS A STORY ABOUT GRIEF REALLY. WE FOLLOW THE STORY OF FAY IN THE BOOK WHO SAY WOMAN WHO LOST HER PARTNER AND SHE IS IN THIS WORLD WHERE IT IS GRIEF WHAT IS THE POINT OF LIFE ALMOST WHAT WE ARE EXPERIENCING IN THE BOOK. AND THEN WE SEE HER FALL IN LOVE WITH SOMEONE. I WON'T SPOILÑi ALLñr OF IT. BUT THAT PERSON IS TIED TO HER THROUGH GRIEF. I WOULD LOVE TO KNOW HOW THAT,neutral,near-miss
KDncoRgU648,5:54,6:01,empathetic,I WOULD LOVE TO KNOW HOW THAT BECAME A THEME FOR ROMANCE NOVEL. YOU WOULDN'T THINK THAT DEATH AND GRIEF WOULD BE SOMETHING YOU WOULD WANT TO PUT IN A BOOK,neutral,near-miss
Hu4Pz9PjolI,0:14,0:26,empathetic,,neutral,near-miss
Hu4Pz9PjolI,5:12,5:17,empathetic,,neutral,near-miss
Hu4Pz9PjolI,4:40,4:44,empathetic,,neutral,near-miss
fKy7ljRr0AA,3:43,3:53,empathetic,you've made this day a special day by just your being you there's no person in the whole world like you and I like you just the way you are and I feel that if,empathetic,hit
fKy7ljRr0AA,5:31,5:37,empathetic,communication with small groups what do you do with the mad that you feel when you feel so mad you could bite when the,neutral,near-miss
fKy7ljRr0AA,5:36,5:43,empathetic,you feel so mad you could bite when the whole wide world seems oh so wrong and nothing you do seems very right what do,neutral,near-miss
fKy7ljRr0AA,5:56,6:07,empathetic,fast you go it's great to be able to stop when you've planned a thing that's wrong and be able to do something else instead and think this song I can stop,neutral,near-miss
USWXF1XW2zo,0:28,0:35,empathetic,hey thank you very much for coming by,neutral,near-miss
USWXF1XW2zo,0:36,0:42,empathetic,can you tell my friends what it is that made you need this wheelchair I had a,neutral,near-miss
USWXF1XW2zo,2:41,2:51,empathetic,[Music] and there must be times when you do feel blue I'm not feeling blue right now there I'm so glad that you came today I,neutral,near-miss
907yEkALaAY,0:28,0:51,empathetic,I begin I'd like you to know that I recognize that you who live and work here have had many days particularly during these last several months that have been far from beautiful you've had a painful time and you've handled it with dignity I feel certain that the Zen,empathetic,hit
907yEkALaAY,2:33,2:47,empathetic,two roommates I had a professor over there who did his best to scare everyone in his class and he gave me the lowest grade that I ever had in any school anywhere but I also had an astronomy,neutral,near-miss
907yEkALaAY,3:13,3:17,empathetic,man Dartmouth is many things to each of us I'm grateful to Jim and Susan Wright,neutral,near-miss
907yEkALaAY,15:07,15:33,empathetic,people to love you when I say it's you I like I'm talking about that part of you that knows that life is far more than anything you can ever see or hear or touch that deep part of you that allows you to stand for those things without which humankind cannot survive love that,empathetic,hit
907yEkALaAY,15:53,16:13,empathetic,so in all that you do in all of your life I wish you the strength and the grace to make those choices which will allow you and your neighbor to become the best of whoever you are congratulations to you all,empathetic,hit
wM_jqjNqAqI,0:00,0:10,empathetic,i know you love venus and all this is exciting but it's a little hard for you too huh,empathetic,hit
wM_jqjNqAqI,0:22,0:38,empathetic,i know that but you you gonna be the best it ever was you're going to be the greatest of all time you know i know cause i planned for it,anti-empathetic,miss
wM_jqjNqAqI,0:38,0:48,empathetic,cause i planned for it i knew you was having a hard time in venus's shadow but i kept you there because i knew you was rough i knew you was tough i knew you was a fighter,empathetic,hit
coBacvZxErI,0:26,0:33,empathetic,,neutral,near-miss
coBacvZxErI,0:35,0:45,empathetic,,neutral,near-miss
uB9kll1G3MA,1:01,1:08,empathetic,I'm there for you well I will I promise I will as my gift I brought Ashby,neutral,near-miss
7jrulgnbMHc,29:37,29:42,empathetic,"POSITIVE IS HER LEAST IMPRESSIVE ACCOMPLISHMENT, BUT IT MEANS A LOT TO ME. LADIES AND GENTLEMEN, MULLAH. >> TO ALL THE GRADUATES OF",neutral,near-miss
7jrulgnbMHc,29:48,29:53,empathetic,"AND WE ARE NOT ALONE. ACROSS THE WORLD, COVID-19 HAS FORCED MORE THAN 1 BILLION",neutral,near-miss
7jrulgnbMHc,30:13,30:20,empathetic,"LOW PAYING JOBS TO SUPPORT THEIR FAMILIES AND WHEN SCHOOLS REOPEN THEIR DESKS WILL BE EMPTY. I HAVE THE SAME RIGHT TO EDUCATION AS WE DO. SO, I ASK YOU, TO REMEMBER THEM",empathetic,hit
7jrulgnbMHc,30:20,30:27,empathetic,"SO, I ASK YOU, TO REMEMBER THEM TODAY. IF YOU GO OUT AND CHANGE THE WORLD, DON'T LEAVE THEM BEHIND. THE CLASS OF 2020 TO BE DEFINED",neutral,near-miss
7jrulgnbMHc,39:17,39:25,empathetic,"OUR LIVES AND WHAT HAPPENS WHEN YOU SHUTDOWN. SCHOOLS ARE ABOUT MUCH MORE THAN LEARNING. IN PLACES LIKE AKRON, OHIO, SCHOOLS ARE THE MOST ESSENTIAL SERVICE.",neutral,near-miss
7jrulgnbMHc,39:32,39:42,empathetic,"OUR SCHOOLS ARE OUR SAFETY NET. OUR PEOPLE BUILD OUR COMMUNITY. THE CLASS OF 2020, AS YOU CELEBRATE TONIGHT, DO NOT FORGET YOUR SAFETY NET. EVERY TEACHER, EVERY COACH, EVERY PASTOR. THEY COME ALONG",empathetic,hit
7jrulgnbMHc,39:42,39:52,empathetic,"EVERY PASTOR. THEY COME ALONG WITH YOUR FRIENDS AND FAMILY GOT YOU TO THIS MOMENT. AND, NOW, IT IS TIME TO GO TO A NEW PLACE. IT IS TIME TO CHASE EVERY DREAM, EXCEPT EVERY CHALLENGE,",neutral,near-miss
7jrulgnbMHc,39:54,40:03,empathetic,"STRIVE FOR GREATNESS, HONOR EVERY PROMISE AND COMMIT TO YOUR COMMUNITY. I KNOW, THAT IS THE LAST THING",neutral,near-miss
aZdDXNmD9wk,1:49,1:58,empathetic,fine thank you and I know we talked about a little bit yesterday that maintaining independence going to your Rotary Club meetings is important to you and so I think if that is your goal then,empathetic,hit
aZdDXNmD9wk,1:59,2:07,empathetic,and so I think if that is your goal then I think that we will be able to really help you without hurting you I would,neutral,near-miss
aZdDXNmD9wk,4:00,4:08,empathetic,body imposes because some of this has so little to do with how hard we want to fight and so much to do with the limits of biology but to have three kids I,neutral,near-miss
aZdDXNmD9wk,5:24,5:32,empathetic,Hey good to meet you it sounds like even overnight the pain got pretty bad even with the higher dose suddenly yesterday,empathetic,hit
aZdDXNmD9wk,6:37,7:00,empathetic,alone it's never my intention to kind of take away any of your hopes but rather to make sure that we're hoping for things that are realistic mm-hmm and I and it is so important to know that though we can make these efforts to minimize how the cancer affects you we can't cure it,empathetic,hit
aZdDXNmD9wk,7:25,7:32,empathetic,or so you don't deserve to be going through this scientists I don't feel like Y,neutral,near-miss
aZdDXNmD9wk,11:28,11:36,empathetic,priest so it's gonna be great how do you cope with having what for most people would be a once-in-a-lifetime difficult conversation but you're having them like,neutral,near-miss
U91AUYttTyc,0:49,0:53,empathetic,"[LAUGHTER] That's half the battle. Just showing up is
 half the battle.",neutral,near-miss
U91AUYttTyc,0:56,0:59,empathetic,"You all set for today? So it's just like we
 talked about in the office. We're going to work on
 fixing your mitral valve.",neutral,near-miss
U91AUYttTyc,0:54,0:56,empathetic,Yeah. You all set for today?,neutral,near-miss
ZEPEdd7dvdc,0:56,1:00,empathetic,in here how did you do that you're never in school I read a lot what,neutral,near-miss
ZEPEdd7dvdc,1:21,1:27,empathetic,was just lucky all's you have to come to school okay no I mean it look it's ridiculous you're way too smart not to be here I don't,empathetic,hit
JGMGXtfAX7U,1:00,1:08,empathetic,"English yet. It sounds like you have a lot of 
 responsibilities, and not just for yourself but for your parents as well. Yeah, and I shouldn't 
 really complain, because I came here to Canada,",empathetic,hit
JGMGXtfAX7U,1:27,1:39,empathetic,"home. It sounds like you had hoped for things 
 to be different in your first year here, and you'd really like the opportunity to meet 
 more people, and also to explore Canada. Yeah,",empathetic,hit
JGMGXtfAX7U,2:16,2:28,empathetic,"your parents. You haven't really had the chance to 
 do a lot of the things you'd hoped you get to do in your first year, and you're also just finding 
 out now that you're failing two of your courses. Is that correct? Yeah, and if my parents find out 
 I'm failing classes, they will make me study even",empathetic,hit
uxPYfliQZDU,0:51,0:58,empathetic,to each other and just like you know kids we don't know when our parents decide to make us move and so she moved,neutral,near-miss
uxPYfliQZDU,4:20,4:28,empathetic,met in my life said yes if there's an opportunity you can give my children that I can't give them why am i gonna hold that back just make sure that we're still a family and you know he moved in,empathetic,hit
uxPYfliQZDU,5:48,5:53,empathetic,I knew that it was not to forcefully so let it grow organically Oh my sons,neutral,near-miss
uxPYfliQZDU,7:32,7:49,empathetic,its first of all love because it doesn't matter if you're you know the children are biologically yours it doesn't matter if the parent is a stepparent or if it's there your grandma your grandpa or if there are different races sexual orientations gender identities and what I've learned especially being on queer I,neutral,near-miss
uxPYfliQZDU,7:51,8:08,empathetic,talking to all these families is we all want the same thing we just want our children to wake up and feel like it's okay to smile there's no reason for any of us to want to discriminate or hate against someone else because at the end of the day we all just want the same thing a happy healthy life and family and I think you,empathetic,hit
hdnrreoX8-M,0:18,0:22,empathetic,it's good for me daughter once a while reminds me why I'm not an accountant hmm okay everything okay,neutral,near-miss
hdnrreoX8-M,0:22,0:23,empathetic,okay everything okay what you okay why because you don't look,neutral,near-miss
hdnrreoX8-M,0:37,0:39,empathetic,distracted okay sure I'm very distracted anything I can do you know there are,neutral,near-miss
hdnrreoX8-M,0:59,1:01,empathetic,my space my TV not sure but every now,neutral,near-miss
hdnrreoX8-M,2:29,2:31,empathetic,I'm feeling you are not failing,empathetic,hit
hdnrreoX8-M,2:39,2:42,empathetic,"look hello just coming to meet you know I could we I need to I'm sorry I need to reschedule our dinner oh sure yeah I'm just very tired okay so I'm sorry that I made you get all dressed up that's okay it's good for me daughter once a while reminds me why I'm not an accountant hmm okay everything okay what you okay why because you don't look okay well geez take me now sailor I mean you look distracted distracted no well maybe yeah distracted okay sure I'm very distracted anything I can do you know there are very few times in my life when I find myself sitting around I'm thinking I wish I was married and but today I mean I I'm happy you know I like my life I like my friends I like my stuff my time my space my TV not sure but every now and then just for a moment I wish I had a partner someone to pick up the slack someone to wait for the Cable Guy make me coffee in the morning meet the stupid sink before it gets sent back to Canada what happened I just thought I had everything under control but I didn't in Fitness just falling apart this has been my dream forever and I have it and it's here and I'm failing I I can't handle it I just spent every minute running around and working and thinking and I thought I would have helped but Sookie has Davey and Michelle has Celine and I'm do I can't do it all by myself I don't even have time to see my kid in hell forget see her just even talk to her I miss her in and I sat there in my parents house just listening to my grandmother basically called me a charity case today I couldn't even argue with her I couldn't even say anything because I am I'm running out of money and I don't know what to do about it I was gonna I was gonna ask you for $30,000 at dinner tonight that's a pathetic I am 30,000 Wow well okay think about it I'm feeling I'm feeling you are not failing it's okay",empathetic,hit
OAZo5VJVZCY,1:52,2:00,empathetic,,neutral,near-miss
coBacvZxErI,0:14,0:23,empathetic,,neutral,near-miss
coBacvZxErI,0:36,0:41,empathetic,,neutral,near-miss
